,HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,Distribution,Category,Value
12348,Dengue,Locally acquired cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12349,Dengue,Locally acquired cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12350,Dengue,Locally acquired cases,Age standardised rate,%,2020,CZ,Czechia,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12351,Dengue,Locally acquired cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12352,Dengue,Locally acquired cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12353,Dengue,Locally acquired cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12354,Dengue,Locally acquired cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12355,Dengue,Locally acquired cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12356,Dengue,Locally acquired cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12357,Dengue,Locally acquired cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12385,Dengue,Locally acquired cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12406,Dengue,Locally acquired cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by gender (locally acquired cases),Female,41.666666
12375,Dengue,Locally acquired cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12376,Dengue,Locally acquired cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12377,Dengue,Locally acquired cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12378,Dengue,Locally acquired cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12379,Dengue,Locally acquired cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12380,Dengue,Locally acquired cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12381,Dengue,Locally acquired cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12382,Dengue,Locally acquired cases,Age standardised rate,%,2020,EL,Greece,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12383,Dengue,Locally acquired cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12384,Dengue,Locally acquired cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12358,Dengue,Locally acquired cases,Age standardised rate,%,2020,DE,Germany,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12386,Dengue,Locally acquired cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12387,Dengue,Locally acquired cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12388,Dengue,Locally acquired cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12389,Dengue,Locally acquired cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12390,Dengue,Locally acquired cases,Age standardised rate,%,2020,ES,Spain,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12359,Dengue,Locally acquired cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12360,Dengue,Locally acquired cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12361,Dengue,Locally acquired cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12362,Dengue,Locally acquired cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12363,Dengue,Locally acquired cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12364,Dengue,Locally acquired cases,Age standardised rate,%,2020,DK,Denmark,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
20336,Dengue,Travel-associated cases,Age standardised rate,%,2020,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),5-14,0.0
20327,Dengue,Travel-associated cases,Age standardised rate,%,2020,PT,Portugal,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
20360,Dengue,Travel-associated cases,Age standardised rate,%,2020,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),5-14,0.0
20361,Dengue,Travel-associated cases,Age standardised rate,%,2020,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),15-24,0.0
20362,Dengue,Travel-associated cases,Age standardised rate,%,2020,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),25-44,0.0
20363,Dengue,Travel-associated cases,Age standardised rate,%,2020,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),45-64,100.0
20364,Dengue,Travel-associated cases,Age standardised rate,%,2020,SK,Slovakia,38.72296870564878,Distribution by age (travel associated cases),65+,0.0
20365,Dengue,Travel-associated cases,Age standardised rate,%,2020,SK,Slovakia,38.72296870564878,Distribution by gender (travel associated cases),Male,0.0
20350,Dengue,Travel-associated cases,Age standardised rate,%,2020,SE,Sweden,38.72296870564878,Distribution by gender (travel associated cases),Female,53.44827586
20343,Dengue,Travel-associated cases,Age standardised rate,%,2020,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),0-4,3.44827586
20334,Dengue,Travel-associated cases,Age standardised rate,%,2020,PT,Portugal,38.72296870564878,Distribution by gender (travel associated cases),Female,16.66666666
20335,Dengue,Travel-associated cases,Age standardised rate,%,2020,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
20358,Dengue,Travel-associated cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by gender (travel associated cases),Female,0.0
20337,Dengue,Travel-associated cases,Age standardised rate,%,2020,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),15-24,0.0
20338,Dengue,Travel-associated cases,Age standardised rate,%,2020,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),25-44,66.66666666
20339,Dengue,Travel-associated cases,Age standardised rate,%,2020,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),45-64,0.0
20340,Dengue,Travel-associated cases,Age standardised rate,%,2020,RO,Romania,38.72296870564878,Distribution by age (travel associated cases),65+,33.33333333
20341,Dengue,Travel-associated cases,Age standardised rate,%,2020,RO,Romania,38.72296870564878,Distribution by gender (travel associated cases),Male,66.66666666
20342,Dengue,Travel-associated cases,Age standardised rate,%,2020,RO,Romania,38.72296870564878,Distribution by gender (travel associated cases),Female,33.33333333
20311,Dengue,Travel-associated cases,Age standardised rate,%,2020,NO,Norway,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
20344,Dengue,Travel-associated cases,Age standardised rate,%,2020,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),5-14,3.44827586
20345,Dengue,Travel-associated cases,Age standardised rate,%,2020,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),15-24,17.24137931
20346,Dengue,Travel-associated cases,Age standardised rate,%,2020,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),25-44,37.93103448
20347,Dengue,Travel-associated cases,Age standardised rate,%,2020,SE,Sweden,38.72296870564878,Distribution by age (travel associated cases),45-64,24.13793103
12338,Dengue,Locally acquired cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12327,Dengue,Locally acquired cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12328,Dengue,Locally acquired cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12329,Dengue,Locally acquired cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12330,Dengue,Locally acquired cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12331,Dengue,Locally acquired cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12332,Dengue,Locally acquired cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12333,Dengue,Locally acquired cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12334,Dengue,Locally acquired cases,Age standardised rate,%,2020,AT,Austria,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12335,Dengue,Locally acquired cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12336,Dengue,Locally acquired cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12337,Dengue,Locally acquired cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12405,Dengue,Locally acquired cases,Age standardised rate,%,2020,EU27_UK_21,EU (with UK until 2019),38.72296870564878,Distribution by gender (locally acquired cases),Male,58.333333
12339,Dengue,Locally acquired cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12340,Dengue,Locally acquired cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12341,Dengue,Locally acquired cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12342,Dengue,Locally acquired cases,Age standardised rate,%,2020,BE,Belgium,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
20351,Dengue,Travel-associated cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),0-4,0.0
20352,Dengue,Travel-associated cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),5-14,0.0
20353,Dengue,Travel-associated cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),15-24,0.0
20354,Dengue,Travel-associated cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),25-44,100.0
20355,Dengue,Travel-associated cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),45-64,0.0
20356,Dengue,Travel-associated cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by age (travel associated cases),65+,0.0
20357,Dengue,Travel-associated cases,Age standardised rate,%,2020,SI,Slovenia,38.72296870564878,Distribution by gender (travel associated cases),Male,100.0
12441,Dengue,Locally acquired cases,Age standardised rate,%,2020,HR,Croatia,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12462,Dengue,Locally acquired cases,Age standardised rate,%,2020,IE,Ireland,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12463,Dengue,Locally acquired cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12464,Dengue,Locally acquired cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12465,Dengue,Locally acquired cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by age (locally acquired cases),15-24,13.220677757717878
12466,Dengue,Locally acquired cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12467,Dengue,Locally acquired cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12468,Dengue,Locally acquired cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12469,Dengue,Locally acquired cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12470,Dengue,Locally acquired cases,Age standardised rate,%,2020,IS,Iceland,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12439,Dengue,Locally acquired cases,Age standardised rate,%,2020,HR,Croatia,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
12440,Dengue,Locally acquired cases,Age standardised rate,%,2020,HR,Croatia,38.72296870564878,Distribution by age (locally acquired cases),5-14,13.220677757717878
12461,Dengue,Locally acquired cases,Age standardised rate,%,2020,IE,Ireland,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12442,Dengue,Locally acquired cases,Age standardised rate,%,2020,HR,Croatia,38.72296870564878,Distribution by age (locally acquired cases),25-44,13.220677757717878
12443,Dengue,Locally acquired cases,Age standardised rate,%,2020,HR,Croatia,38.72296870564878,Distribution by age (locally acquired cases),45-64,13.220677757717878
12444,Dengue,Locally acquired cases,Age standardised rate,%,2020,HR,Croatia,38.72296870564878,Distribution by age (locally acquired cases),65+,13.220677757717878
12445,Dengue,Locally acquired cases,Age standardised rate,%,2020,HR,Croatia,38.72296870564878,Distribution by gender (locally acquired cases),Male,13.220677757717878
12446,Dengue,Locally acquired cases,Age standardised rate,%,2020,HR,Croatia,38.72296870564878,Distribution by gender (locally acquired cases),Female,13.220677757717878
12447,Dengue,Locally acquired cases,Age standardised rate,%,2020,HU,Hungary,38.72296870564878,Distribution by age (locally acquired cases),0-4,13.220677757717878
